ID ведомства из ФРГУ,Название ведомства,Код ОКАТО региона предоставления,Источник получения данных с оценками,Идентификатор источника получения данных,Идентификатор в ИАС МКГУ,ID услуги из ФРГУ,Название услуги,Дата получения услуги,Идентификатор оцениваемого критерия (показателя),Наименование оцениваемого критерия (показателя),Значение показателя,Единицы измерения оценки (показателя),Дата и время получения оценки,"Мнение получателя услуги, выраженное в текстовом комментарии"
10000001022,Федеральная миграционная служба,,Вашконтроль.ру,2,627284,10000029173,"Государственная услуга по выдачи заключений о привлечении и об использовании иностранных работников, разрешений  на привлечение и использование иностранных работников , а также разрешений на работу иностранным гражданам и лицам без гражданства.",2013-12-12 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-12-12 19:10:13 UTC,"В миграционной службе краснодарского края всё сделано так что бы никто не смог самосстоятельно оформить свои документы.Только через посреднические структуры принадлежащие родственикам сотрудников фмс.Сегодня 12.12.2013 пытался во второй раз получить своё разрешение на работу.Вторая попытка неудачная!!!А ведь выехал в 5 утра чтобы попасть к 7.00 в Краснодар ул.Северная 271.Чтобы получить разрешение нужно пройти дактилоскапию у деда Николаича.Он один снимает  отпечатки по краснодарскому краю.Вчера обещал меня одиночку пропустить вне очереди,до групп которые привозят посредники.А утром заявил что не будет,сегодня только группы из Сочи 150 человек.Ещё посредники на меня хотели наехать!Как типа ты одиночка вообще сюда пришёл,где твой представитель к которому ты устраиваешься на работу?!!!Оказывается так нельзя.Деда я понимаю он один на всех.Но что делать мне.Ездить за 100км каждый раз в пустую?Терять время на эту бумажку без которой я букашка!!!А ведь в моём паспорте есть микрочип,где есть мои данные с отпечатками пальцев в цифровом виде.Видать многим чиновникам это на руку.А отпечатки сдавать надо ещё не раз не два!!!А потом ведь есть ещё очередь за разрешением,её тоже надо как то пройти.В следующий раз выложу фотки с места событий,где люди стоят под открытым небом на холоде часами.Как охраник суетится.Видать свою деньгу отрабатывает!"
10000001022,Федеральная миграционная служба,,Вашконтроль.ру,2,627285,10000029173,"Государственная услуга по выдачи заключений о привлечении и об использовании иностранных работников, разрешений  на привлечение и использование иностранных работников , а также разрешений на работу иностранным гражданам и лицам без гражданства.",2013-12-12 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-12-12 19:10:13 UTC,"В миграционной службе краснодарского края всё сделано так что бы никто не смог самосстоятельно оформить свои документы.Только через посреднические структуры принадлежащие родственикам сотрудников фмс.Сегодня 12.12.2013 пытался во второй раз получить своё разрешение на работу.Вторая попытка неудачная!!!А ведь выехал в 5 утра чтобы попасть к 7.00 в Краснодар ул.Северная 271.Чтобы получить разрешение нужно пройти дактилоскапию у деда Николаича.Он один снимает  отпечатки по краснодарскому краю.Вчера обещал меня одиночку пропустить вне очереди,до групп которые привозят посредники.А утром заявил что не будет,сегодня только группы из Сочи 150 человек.Ещё посредники на меня хотели наехать!Как типа ты одиночка вообще сюда пришёл,где твой представитель к которому ты устраиваешься на работу?!!!Оказывается так нельзя.Деда я понимаю он один на всех.Но что делать мне.Ездить за 100км каждый раз в пустую?Терять время на эту бумажку без которой я букашка!!!А ведь в моём паспорте есть микрочип,где есть мои данные с отпечатками пальцев в цифровом виде.Видать многим чиновникам это на руку.А отпечатки сдавать надо ещё не раз не два!!!А потом ведь есть ещё очередь за разрешением,её тоже надо как то пройти.В следующий раз выложу фотки с места событий,где люди стоят под открытым небом на холоде часами.Как охраник суетится.Видать свою деньгу отрабатывает!"
10000001022,Федеральная миграционная служба,,Виджеты,3,627305,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2013-12-12 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-12-13 05:09:49 UTC,"Получила паспорт через Единый портал, в восторге!!! Оформляла в новосибирске."
10000001022,Федеральная миграционная служба,,Виджеты,3,627306,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2013-12-12 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-12-13 05:09:50 UTC,"Получила паспорт через Единый портал, в восторге!!! Оформляла в новосибирске."
10000001022,Федеральная миграционная служба,,Виджеты,3,627307,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2013-12-12 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-12-13 05:09:50 UTC,"Получила паспорт через Единый портал, в восторге!!! Оформляла в новосибирске."
10000001022,Федеральная миграционная служба,,Виджеты,3,627308,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2013-12-12 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-12-13 05:09:50 UTC,"Получила паспорт через Единый портал, в восторге!!! Оформляла в новосибирске."
10000001022,Федеральная миграционная служба,,Виджеты,3,627309,10000000611,"Выдача, замена паспорта гражданина Российской Федерации, удостоверяющего личность гражданина Российской Федерации на территории Российской Федерации",2013-12-12 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-12-13 05:09:50 UTC,"Получила паспорт через Единый портал, в восторге!!! Оформляла в новосибирске."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627311,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-12 00:00:00 UTC,9,Время предоставления государственной услуги,1,баллы,2013-12-13 05:22:27 UTC,"Г. Петрозаводск, Отделение ГИБДД, расположенное на улице Медвежьегорская 3. Согласно принятым правилам, в 2011 году продал по договору купли продажи автомобиль, новый владелец по какой то причине не поставил его на учет, я приехал в отделение 12.12.2013 в 17-38 для снятия автомобиля с учета, какая была радость увидеть полное отсутствие очередей, но праздник длился недолго, оказывается так как автомобиль находится под ошибочным обременением, снять без бумажки от работника занимающегося процедурой проверки на обременение, невозможно, но сотрудник работает до 17-00, хотя само отделение работает до 18-00. При этом в субботу это сделать так же невозможно, поскольку данный сотрудник в субботнее время так же не работает. и в обеденное время невозможно этого сделать поскольку с 13-00 до 14-00 этот сотрудник так же не работает. Брать выходной, как мне ""посоветовали"" в отделении, для меня это невозможно, поскольку для меня даже отпросится на 1 час раньше с работы уже проблемно. Ждать отпуска, а пока исправно платить налоги и штрафы за другое лицо? Прошу принять меры, и если заявлено, что работает отделение до 18-00 то логичным будет дабы работало все отделение, а не отдельная часть. P.S. И почему если я соблюдая правила и нормы продал автомобиль, а новый собственник его не поставил на учет, почему в этом случае я продолжаю делать работу за государственный орган. Почему нет возможности, написать заявление, что я такой то такой то продал а\с такому то, тогда то, он так и не поставил его на учет, а не бегать то в суд то в ГИБДД то к приставам, то еще куда то. И проблема с обременением, даже если оно имело место быть то почему такое запаздывание с обновлением баз данных? очередная нерадивость, вешаем обременение тут же, а снимать забываем? Зачем тогда эти сотрудники, проще сразу просить справку от приставов что обременений нет. Заодно бюджетные деньги сэкономите на зарплате и больничных очередного бесполезного рта."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627312,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-12 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-12-13 05:22:27 UTC,"Г. Петрозаводск, Отделение ГИБДД, расположенное на улице Медвежьегорская 3. Согласно принятым правилам, в 2011 году продал по договору купли продажи автомобиль, новый владелец по какой то причине не поставил его на учет, я приехал в отделение 12.12.2013 в 17-38 для снятия автомобиля с учета, какая была радость увидеть полное отсутствие очередей, но праздник длился недолго, оказывается так как автомобиль находится под ошибочным обременением, снять без бумажки от работника занимающегося процедурой проверки на обременение, невозможно, но сотрудник работает до 17-00, хотя само отделение работает до 18-00. При этом в субботу это сделать так же невозможно, поскольку данный сотрудник в субботнее время так же не работает. и в обеденное время невозможно этого сделать поскольку с 13-00 до 14-00 этот сотрудник так же не работает. Брать выходной, как мне ""посоветовали"" в отделении, для меня это невозможно, поскольку для меня даже отпросится на 1 час раньше с работы уже проблемно. Ждать отпуска, а пока исправно платить налоги и штрафы за другое лицо? Прошу принять меры, и если заявлено, что работает отделение до 18-00 то логичным будет дабы работало все отделение, а не отдельная часть. P.S. И почему если я соблюдая правила и нормы продал автомобиль, а новый собственник его не поставил на учет, почему в этом случае я продолжаю делать работу за государственный орган. Почему нет возможности, написать заявление, что я такой то такой то продал а\с такому то, тогда то, он так и не поставил его на учет, а не бегать то в суд то в ГИБДД то к приставам, то еще куда то. И проблема с обременением, даже если оно имело место быть то почему такое запаздывание с обновлением баз данных? очередная нерадивость, вешаем обременение тут же, а снимать забываем? Зачем тогда эти сотрудники, проще сразу просить справку от приставов что обременений нет. Заодно бюджетные деньги сэкономите на зарплате и больничных очередного бесполезного рта."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627313,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-12 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",1,баллы,2013-12-13 05:22:27 UTC,"Г. Петрозаводск, Отделение ГИБДД, расположенное на улице Медвежьегорская 3. Согласно принятым правилам, в 2011 году продал по договору купли продажи автомобиль, новый владелец по какой то причине не поставил его на учет, я приехал в отделение 12.12.2013 в 17-38 для снятия автомобиля с учета, какая была радость увидеть полное отсутствие очередей, но праздник длился недолго, оказывается так как автомобиль находится под ошибочным обременением, снять без бумажки от работника занимающегося процедурой проверки на обременение, невозможно, но сотрудник работает до 17-00, хотя само отделение работает до 18-00. При этом в субботу это сделать так же невозможно, поскольку данный сотрудник в субботнее время так же не работает. и в обеденное время невозможно этого сделать поскольку с 13-00 до 14-00 этот сотрудник так же не работает. Брать выходной, как мне ""посоветовали"" в отделении, для меня это невозможно, поскольку для меня даже отпросится на 1 час раньше с работы уже проблемно. Ждать отпуска, а пока исправно платить налоги и штрафы за другое лицо? Прошу принять меры, и если заявлено, что работает отделение до 18-00 то логичным будет дабы работало все отделение, а не отдельная часть. P.S. И почему если я соблюдая правила и нормы продал автомобиль, а новый собственник его не поставил на учет, почему в этом случае я продолжаю делать работу за государственный орган. Почему нет возможности, написать заявление, что я такой то такой то продал а\с такому то, тогда то, он так и не поставил его на учет, а не бегать то в суд то в ГИБДД то к приставам, то еще куда то. И проблема с обременением, даже если оно имело место быть то почему такое запаздывание с обновлением баз данных? очередная нерадивость, вешаем обременение тут же, а снимать забываем? Зачем тогда эти сотрудники, проще сразу просить справку от приставов что обременений нет. Заодно бюджетные деньги сэкономите на зарплате и больничных очередного бесполезного рта."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627314,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-12 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",1,баллы,2013-12-13 05:22:27 UTC,"Г. Петрозаводск, Отделение ГИБДД, расположенное на улице Медвежьегорская 3. Согласно принятым правилам, в 2011 году продал по договору купли продажи автомобиль, новый владелец по какой то причине не поставил его на учет, я приехал в отделение 12.12.2013 в 17-38 для снятия автомобиля с учета, какая была радость увидеть полное отсутствие очередей, но праздник длился недолго, оказывается так как автомобиль находится под ошибочным обременением, снять без бумажки от работника занимающегося процедурой проверки на обременение, невозможно, но сотрудник работает до 17-00, хотя само отделение работает до 18-00. При этом в субботу это сделать так же невозможно, поскольку данный сотрудник в субботнее время так же не работает. и в обеденное время невозможно этого сделать поскольку с 13-00 до 14-00 этот сотрудник так же не работает. Брать выходной, как мне ""посоветовали"" в отделении, для меня это невозможно, поскольку для меня даже отпросится на 1 час раньше с работы уже проблемно. Ждать отпуска, а пока исправно платить налоги и штрафы за другое лицо? Прошу принять меры, и если заявлено, что работает отделение до 18-00 то логичным будет дабы работало все отделение, а не отдельная часть. P.S. И почему если я соблюдая правила и нормы продал автомобиль, а новый собственник его не поставил на учет, почему в этом случае я продолжаю делать работу за государственный орган. Почему нет возможности, написать заявление, что я такой то такой то продал а\с такому то, тогда то, он так и не поставил его на учет, а не бегать то в суд то в ГИБДД то к приставам, то еще куда то. И проблема с обременением, даже если оно имело место быть то почему такое запаздывание с обновлением баз данных? очередная нерадивость, вешаем обременение тут же, а снимать забываем? Зачем тогда эти сотрудники, проще сразу просить справку от приставов что обременений нет. Заодно бюджетные деньги сэкономите на зарплате и больничных очередного бесполезного рта."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627315,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-12 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,1,баллы,2013-12-13 05:22:28 UTC,"Г. Петрозаводск, Отделение ГИБДД, расположенное на улице Медвежьегорская 3. Согласно принятым правилам, в 2011 году продал по договору купли продажи автомобиль, новый владелец по какой то причине не поставил его на учет, я приехал в отделение 12.12.2013 в 17-38 для снятия автомобиля с учета, какая была радость увидеть полное отсутствие очередей, но праздник длился недолго, оказывается так как автомобиль находится под ошибочным обременением, снять без бумажки от работника занимающегося процедурой проверки на обременение, невозможно, но сотрудник работает до 17-00, хотя само отделение работает до 18-00. При этом в субботу это сделать так же невозможно, поскольку данный сотрудник в субботнее время так же не работает. и в обеденное время невозможно этого сделать поскольку с 13-00 до 14-00 этот сотрудник так же не работает. Брать выходной, как мне ""посоветовали"" в отделении, для меня это невозможно, поскольку для меня даже отпросится на 1 час раньше с работы уже проблемно. Ждать отпуска, а пока исправно платить налоги и штрафы за другое лицо? Прошу принять меры, и если заявлено, что работает отделение до 18-00 то логичным будет дабы работало все отделение, а не отдельная часть. P.S. И почему если я соблюдая правила и нормы продал автомобиль, а новый собственник его не поставил на учет, почему в этом случае я продолжаю делать работу за государственный орган. Почему нет возможности, написать заявление, что я такой то такой то продал а\с такому то, тогда то, он так и не поставил его на учет, а не бегать то в суд то в ГИБДД то к приставам, то еще куда то. И проблема с обременением, даже если оно имело место быть то почему такое запаздывание с обновлением баз данных? очередная нерадивость, вешаем обременение тут же, а снимать забываем? Зачем тогда эти сотрудники, проще сразу просить справку от приставов что обременений нет. Заодно бюджетные деньги сэкономите на зарплате и больничных очередного бесполезного рта."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627323,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-13 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-12-13 06:07:27 UTC,"10.112.2013г регистрировал атомобиль в отделе регистрации г.новокузнецка Кемеровской области .Очередей  нет , поставил свой автомобиль на учет за 20 минут. Очень доволен общением сотрудников на все мои вопросы ответили грамотно и корректно , особенно хочу поблагодарить сотрудника старшего лейтенанта Баканова Илью отчество не запомнил ,который у меня принимал документы .И в целом поблагодарить руководителей этого подразделения что дошли до токого высокого уровня.
"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627324,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-13 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-12-13 06:07:27 UTC,"10.112.2013г регистрировал атомобиль в отделе регистрации г.новокузнецка Кемеровской области .Очередей  нет , поставил свой автомобиль на учет за 20 минут. Очень доволен общением сотрудников на все мои вопросы ответили грамотно и корректно , особенно хочу поблагодарить сотрудника старшего лейтенанта Баканова Илью отчество не запомнил ,который у меня принимал документы .И в целом поблагодарить руководителей этого подразделения что дошли до токого высокого уровня.
"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627325,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-13 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-12-13 06:07:28 UTC,"10.112.2013г регистрировал атомобиль в отделе регистрации г.новокузнецка Кемеровской области .Очередей  нет , поставил свой автомобиль на учет за 20 минут. Очень доволен общением сотрудников на все мои вопросы ответили грамотно и корректно , особенно хочу поблагодарить сотрудника старшего лейтенанта Баканова Илью отчество не запомнил ,который у меня принимал документы .И в целом поблагодарить руководителей этого подразделения что дошли до токого высокого уровня.
"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627326,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-13 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",5,баллы,2013-12-13 06:07:28 UTC,"10.112.2013г регистрировал атомобиль в отделе регистрации г.новокузнецка Кемеровской области .Очередей  нет , поставил свой автомобиль на учет за 20 минут. Очень доволен общением сотрудников на все мои вопросы ответили грамотно и корректно , особенно хочу поблагодарить сотрудника старшего лейтенанта Баканова Илью отчество не запомнил ,который у меня принимал документы .И в целом поблагодарить руководителей этого подразделения что дошли до токого высокого уровня.
"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627327,10000004558,Государственная услуга по регистрации автомототранспортных средств и прицепов к ним в Государственной инспекции безопасности дорожного движения Министерства внутренних дел Российской Федерации ,2013-12-13 00:00:00 UTC,13,Доступность информации о порядке предоставления государственной услуги,5,баллы,2013-12-13 06:07:28 UTC,"10.112.2013г регистрировал атомобиль в отделе регистрации г.новокузнецка Кемеровской области .Очередей  нет , поставил свой автомобиль на учет за 20 минут. Очень доволен общением сотрудников на все мои вопросы ответили грамотно и корректно , особенно хочу поблагодарить сотрудника старшего лейтенанта Баканова Илью отчество не запомнил ,который у меня принимал документы .И в целом поблагодарить руководителей этого подразделения что дошли до токого высокого уровня.
"
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627349,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2013-12-13 00:00:00 UTC,9,Время предоставления государственной услуги,5,баллы,2013-12-13 06:28:39 UTC,"Пользуясь возможностью оставить комментарий на сайте ""Ваш контроль"",я хотел бы отметить работу МРЭО с.Касумкент Республики Дагестан и выразить благодарность всем сотрудникам за профессиoнализм,дисциплину и чуткую работу с населением. Отдельная благодарность Начальнику МРЭО Гаджиханову за проффесионализм, преданность своей работе, умение грамотно объяснить ситуацию и в оказании всяческой помощи. Выполнение и выдача прав была проведена качественно, оперативно и в срок.Большое спасибо! Особая благодарность инспекторам отделения."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627350,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2013-12-13 00:00:00 UTC,10,Время ожидания в очереди при получении государственной услуги,5,баллы,2013-12-13 06:28:39 UTC,"Пользуясь возможностью оставить комментарий на сайте ""Ваш контроль"",я хотел бы отметить работу МРЭО с.Касумкент Республики Дагестан и выразить благодарность всем сотрудникам за профессиoнализм,дисциплину и чуткую работу с населением. Отдельная благодарность Начальнику МРЭО Гаджиханову за проффесионализм, преданность своей работе, умение грамотно объяснить ситуацию и в оказании всяческой помощи. Выполнение и выдача прав была проведена качественно, оперативно и в срок.Большое спасибо! Особая благодарность инспекторам отделения."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627351,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2013-12-13 00:00:00 UTC,11,"Вежливость и компетентность сотрудника, взаимодействующего с заявителем при предоставлении государственной услуги",5,баллы,2013-12-13 06:28:40 UTC,"Пользуясь возможностью оставить комментарий на сайте ""Ваш контроль"",я хотел бы отметить работу МРЭО с.Касумкент Республики Дагестан и выразить благодарность всем сотрудникам за профессиoнализм,дисциплину и чуткую работу с населением. Отдельная благодарность Начальнику МРЭО Гаджиханову за проффесионализм, преданность своей работе, умение грамотно объяснить ситуацию и в оказании всяческой помощи. Выполнение и выдача прав была проведена качественно, оперативно и в срок.Большое спасибо! Особая благодарность инспекторам отделения."
10000001197,Министерство внутренних дел Российской Федерации,45000000000,Вашконтроль.ру,2,627352,10000001193,"Приём квалификационных экзаменов на получение права на управление автомототранспортными средствами, трамваями, троллейбусами, выдача водительских удостоверений и временных разрешений ",2013-12-13 00:00:00 UTC,12,"Комфортность условий в помещении, в котором предоставлена государственная услуга",3,баллы,2013-12-13 06:28:40 UTC,"Пользуясь возможностью оставить комментарий на сайте ""Ваш контроль"",я хотел бы отметить работу МРЭО с.Касумкент Республики Дагестан и выразить благодарность всем сотрудникам за профессиoнализм,дисциплину и чуткую работу с населением. Отдельная благодарность Начальнику МРЭО Гаджиханову за проффесионализм, преданность своей работе, умение грамотно объяснить ситуацию и в оказании всяческой помощи. Выполнение и выдача прав была проведена качественно, оперативно и в срок.Большое спасибо! Особая благодарность инспекторам отделения."
